transaction_id,date,customer_id,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,profit,variance,variance_pct
TX100775,2023-08-24,CUST20175,Cards,31759.53,17056.93,20009.15,36431.93,0,0.0,0,0,16422.78,-14702.599999999999,-0.4629350623261742
TX100508,2023-02-12,CUST20208,Loans,7762.76,20841.01,19521.33,19314.98,1,14802.68,0,1,-206.35000000000218,13078.249999999998,1.6847422823841003
TX100427,2024-01-05,CUST20127,Cards,6978.36,58880.3,2391.01,19810.04,0,0.0,0,7,17419.03,51901.94,7.437555528806196
TX100454,2024-12-04,CUST20154,Cards,7246.8,50966.8,27449.37,55137.38,0,0.0,0,2,27688.01,43720.0,6.033007672351935
TX100366,2024-07-19,CUST20066,Savings,3219.44,32167.26,13480.34,51289.01,0,0.0,0,2,37808.67,28947.82,8.991569962477946
TX100091,2023-08-05,CUST20091,Cards,15458.55,41347.58,8323.24,36282.31,0,0.0,0,4,27959.07,25889.030000000002,1.6747385750927484
TX100339,2024-05-26,CUST20039,Investments,11596.28,19886.56,24595.1,16543.99,0,0.0,0,1,-8051.109999999997,8290.28,0.7149085741289448
TX100897,2023-08-19,CUST20297,Loans,40987.87,55974.71,147.88,16313.12,0,0.0,0,1,16165.240000000002,14986.839999999997,0.3656408591127081
TX100564,2023-08-21,CUST20264,Insurance,7648.73,57259.74,1512.02,17862.76,0,0.0,0,2,16350.739999999998,49611.009999999995,6.486176136430492
TX100345,2023-02-15,ANONYMOUS,Savings,17981.38,5513.73,19327.52,24227.6,0,0.0,0,0,4900.079999999998,-12467.650000000001,-0.6933644692454084
TX100776,2024-01-24,CUST20176,Investments,32725.44,24027.39,11422.36,60256.76,0,0.0,0,3,48834.4,-8698.05,-0.26578863416351317
TX100241,2023-05-04,CUST20241,Insurance,38638.28,15110.26,26970.16,60118.91,0,0.0,0,5,33148.75,-23528.019999999997,-0.6089303147034495
TX100013,2023-03-29,CUST20013,Insurance,45833.33,36914.51,13016.48,58144.5,1,7188.04,0,2,45128.020000000004,-8918.82,-0.19459245051581456
TX100315,2024-11-18,CUST20015,Loans,23938.045,40170.53,5568.5,11722.93,0,0.0,0,3,6154.43,16232.485,0.6781040389889819
TX100600,2024-05-06,CUST20000,Insurance,23152.24,13632.4,14242.42,22804.57,0,0.0,0,1,8562.15,-9519.840000000002,-0.41118440375531706
TX100387,2024-05-20,CUST20087,Loans,25534.84,29555.635,2460.0,55670.15,0,0.0,0,1,53210.15,4020.7949999999983,0.15746309747779888
TX100273,2023-02-06,CUST20273,Savings,21572.59,49848.42,6698.9,3742.11,0,0.0,0,1,-2956.7899999999995,28275.829999999998,1.3107294951602937
TX100166,2023-12-06,CUST20166,Insurance,18558.4,42205.65,15051.01,36231.96,0,0.0,0,1,21180.949999999997,23647.25,1.2742073670143976
TX100840,2024-10-06,CUST20240,Cards,35006.85,26955.35,18269.8,35444.54,0,0.0,0,2,17174.74,-8051.5,-0.22999784327924394
TX100646,2024-03-31,CUST20046,Savings,39779.08,15426.97,504.06,49973.07,1,7886.8,0,4,49469.01,-24352.11,-0.6121838413558082
TX100818,2023-04-05,CUST20218,Investments,18142.86,26928.94,22513.47,560.57,0,0.0,0,3,-21952.9,8786.079999999998,0.48427204972093696
TX100484,2023-08-11,CUST20184,Cards,25449.58,10055.32,22720.52,43677.17,0,0.0,0,2,20956.649999999998,-15394.260000000002,-0.6048924972435695
TX100992,2023-06-21,CUST20092,Cards,11667.91,41520.32,12321.44,39849.7,0,0.0,0,1,27528.259999999995,29852.41,2.558505336431289
TX100504,2023-09-25,CUST20204,Savings,49452.94,26848.35,1944.07,42771.64,0,0.0,0,1,40827.57,-22604.590000000004,-0.45709294533348277
TX100831,2023-02-20,CUST20231,Loans,37492.1,26157.02,21208.96,48536.73,0,0.0,0,2,27327.770000000004,-11335.079999999998,-0.30233249137818363
TX100243,2023-11-22,CUST20243,Loans,22254.76,20898.92,4568.14,53399.35,0,0.0,0,3,48831.21,-1355.8400000000001,-0.06092359567121821
TX100566,2023-09-22,CUST20266,Cards,4657.28,34844.36,28681.5,38247.33,1,25839.08,0,3,9565.830000000002,30187.08,6.481697471485503
TX100875,2023-08-04,CUST20275,Investments,29893.02,35309.59,26052.2,2564.08,0,0.0,0,0,-23488.120000000003,5416.569999999996,0.18119848713846898
TX100562,2024-01-31,CUST20262,Savings,48874.55,39992.69,24300.15,37853.03,0,0.0,0,2,13552.879999999997,-8881.86,-0.1817277090019243
TX100964,2024-01-27,CUST20064,Loans,42813.13,31084.39,29183.39,47673.51,0,0.0,0,4,18490.120000000003,-11728.739999999998,-0.27395193951014557
TX100686,2024-04-15,CUST20086,Loans,4337.34,1930.45,12482.53,43369.78,0,0.0,0,2,30887.25,-2406.8900000000003,-0.5549230634444153
TX100957,2023-04-28,CUST20057,Cards,27750.25,27045.88,12738.81,64839.6,0,0.0,0,2,52100.79,-704.369999999999,-0.025382474031765443
TX100189,2023-08-22,CUST20189,Savings,11975.14,30734.43,26471.07,59855.49,0,0.0,0,2,33384.42,18759.29,1.5665194728412362
TX100782,2024-07-31,CUST20182,Insurance,25003.65,40790.13,19738.78,52752.71,0,0.0,0,2,33013.93,15786.479999999996,0.6313670204150192
TX100699,2024-11-28,CUST20099,Insurance,41160.87,50778.23,6350.84,16393.93,1,16314.93,0,0,10043.09,9617.36,0.233652981581779
TX100475,2024-07-04,CUST20175,Loans,3081.03,51709.74,19186.67,64243.1,0,0.0,0,1,45056.43,48628.71,15.783264038324845
TX100681,2024-05-27,CUST20081,Cards,10647.51,40942.43,20193.39,58078.7,0,0.0,0,2,37885.31,30294.92,2.8452586567188005
TX100510,2023-10-12,CUST20210,Savings,41656.42,50397.23,13853.45,57249.55,0,0.0,0,3,43396.100000000006,8740.810000000005,0.20983104164976263
TX100058,2023-04-02,CUST20058,Loans,42627.18,15946.4,10136.9,32802.13,0,0.0,0,7,22665.229999999996,-26680.78,-0.625910041433658
TX100474,2023-12-07,CUST20174,Loans,22675.96,32203.21,18654.65,355.52,0,0.0,0,0,-18299.13,9527.25,0.42014759242828087
TX100560,2023-06-26,CUST20260,Loans,32994.53,17710.01,10912.06,68137.6,0,0.0,0,1,57225.54000000001,-15284.52,-0.4632440589394667
TX100856,2023-04-17,CUST20256,Cards,13427.03,54034.71,22442.36,38448.79,0,0.0,0,2,16006.43,40607.68,3.024323323921969
TX100747,2024-11-07,CUST20147,Insurance,46474.54,53396.23,12470.61,23291.39,0,0.0,0,0,10820.779999999999,6921.690000000002,0.1489350943548877
TX100252,2024-12-11,CUST20252,Loans,35929.45,52658.52,27984.81,64890.29,0,0.0,0,1,36905.479999999996,16729.07,0.4656088529047898
TX100021,2024-05-06,CUST20021,Savings,32924.27,37962.89,1537.56,52664.2,0,0.0,1,2,51126.64,5038.620000000003,0.1530366504709141
TX100313,2024-10-01,CUST20013,Investments,28737.51,37288.3,4520.79,59488.98,0,0.0,0,2,54968.19,8550.790000000005,0.2975480478301706
TX100459,2023-06-03,CUST20159,Insurance,49581.22,10600.67,15889.24,7928.88,0,0.0,0,0,-7960.36,-38980.55,-0.786195862062289
TX100160,2024-07-10,CUST20160,Loans,39902.54,30470.65,14545.73,56010.69,1,12961.58,0,3,41464.96000000001,-9431.89,-0.23637317323659093
TX100276,2023-08-21,CUST20276,Savings,39038.23,33436.73,24036.03,39853.42,0,0.0,0,3,15817.39,-5601.5,-0.14348755053699924
TX100955,2023-01-04,CUST20055,Investments,30398.43,56290.86,19917.29,44698.06,1,32678.75,0,3,24780.769999999997,25892.43,0.8517686604209493
TX100191,2024-10-25,CUST20191,Investments,26102.72,28925.66,5851.16,27026.94,0,0.0,0,2,21175.78,2822.9399999999987,0.1081473501612092
TX100385,2024-02-12,CUST20085,Cards,31319.83,15304.73,25609.96,48175.32,0,0.0,0,3,22565.36,-16015.100000000002,-0.5113405787962451
TX100805,2024-02-05,CUST20205,Cards,49710.0,26217.75,25573.88,60793.33,0,0.0,0,3,35219.45,-23492.25,-0.4725859987929994
TX100413,2023-02-23,CUST20113,Insurance,38525.62,40528.98,13475.78,15501.56,0,0.0,0,1,2025.7799999999988,2003.3600000000006,0.052000720559461484
TX100491,2023-02-12,CUST20191,Savings,1668.07,28841.18,5284.54,16748.12,0,0.0,0,2,11463.579999999998,27173.11,16.290149693957687
TX100343,2023-06-07,CUST20043,Savings,27823.33,12816.12,18272.58,48301.81,0,0.0,0,0,30029.229999999996,-15007.210000000001,-0.5393750496435905
TX100769,2024-11-04,CUST20169,Savings,11181.39,51071.82,5508.15,49209.42,0,0.0,0,3,43701.27,39890.43,3.567573441226896
TX100308,2024-05-18,CUST20008,Savings,18841.53,36982.54,6546.73,29002.89,1,25425.45,0,4,22456.16,18141.010000000002,0.9628204291265096
TX100661,2024-11-15,CUST20061,Insurance,1514.19,49506.91,10863.77,42538.71,0,0.0,0,0,31674.94,47992.72,31.695309043118762
TX100130,2024-04-06,CUST20130,Cards,12087.49,50479.87,12469.81,23306.96,0,0.0,1,3,10837.15,38392.380000000005,3.176207798310485
TX100663,2023-06-22,CUST20063,Loans,8307.9,35463.81,12846.3,14549.06,0,0.0,0,4,1702.7600000000002,27155.909999999996,3.268685227313761
TX100871,2024-06-09,CUST20271,Investments,39743.86,26204.63,3553.63,58515.48,0,0.0,0,1,54961.850000000006,-13539.23,-0.3406621802713677
TX100099,2024-06-04,CUST20099,Investments,23938.045,48580.04,17245.61,4423.18,0,0.0,0,4,-12822.43,24641.995000000003,1.0294071633669335
TX100372,2024-10-24,CUST20072,Insurance,2471.05,3909.96,20932.97,44529.36,0,0.0,0,3,23596.39,1438.9099999999999,0.5823071164080046
TX100087,2024-12-25,CUST20087,Cards,36138.91,37667.51,20600.99,52331.8,0,0.0,0,2,31730.81,1528.5999999999985,0.04229789996433203
TX100458,2023-03-17,CUST20158,Insurance,42728.12,16279.91,21886.25,49070.79,0,0.0,0,2,27184.54,-26448.210000000003,-0.6189883851664899
TX100330,2024-08-31,CUST20030,Insurance,14707.55,25388.32,28604.16,56154.21,0,0.0,0,2,27550.05,10680.77,0.7262100077851172
TX100214,2023-08-08,CUST20214,Savings,8657.9,34081.53,17969.21,19943.93,0,0.0,0,2,1974.7200000000012,25423.629999999997,2.9364661176497764
TX100466,2023-03-10,CUST20166,Cards,31109.8,4300.85,21853.34,4885.96,0,0.0,0,0,-16967.38,-26808.949999999997,-0.8617525667153115
TX100121,2024-05-17,CUST20121,Loans,47190.3,25975.23,26069.73,38662.5,0,0.0,0,1,12592.77,-21215.070000000003,-0.44956421128918445
TX100614,2024-02-26,CUST20014,Insurance,26737.66,12483.68,28852.22,5021.22,0,0.0,0,4,-23831.0,-14253.98,-0.5331049912370791
TX100020,2023-12-10,CUST20020,Insurance,28854.78,41863.65,18674.67,61303.38,0,0.0,1,1,42628.71,13008.870000000003,0.45083934100346645
TX100700,2023-11-12,CUST20100,Savings,41417.83,29555.635,25469.62,18874.41,0,0.0,0,2,-6595.209999999999,-11862.195000000003,-0.2864031022388185
TX100071,2023-04-16,CUST20071,Insurance,22990.16,52633.45,3825.99,770.94,1,17227.39,0,4,-3055.0499999999997,29643.289999999997,1.289390330471819
TX100106,2024-05-13,CUST20106,Loans,36960.27,51843.88,14274.88,36408.08,0,0.0,0,2,22133.200000000004,14883.61,0.40269213401309034
TX100270,2023-09-11,CUST20270,Insurance,10706.68,41639.26,15323.82,45785.43,0,0.0,0,3,30461.61,30932.58,2.8890916698733875
TX100860,2023-01-26,CUST20260,Cards,6963.07,30223.13,18856.69,50481.15,0,0.0,0,2,31624.460000000003,23260.06,3.340489180778019
TX100435,2023-02-27,CUST20135,Cards,2364.35,56654.8,17544.44,22407.71,1,31505.82,0,2,4863.27,54290.450000000004,22.962103749444882
TX100102,2024-10-09,CUST20102,Cards,6729.25,17127.0,28220.87,4515.05,1,2338.93,0,2,-23705.82,10397.75,1.545157335512873
